"REF_DATE","GEO","DGUID","Estimates","Livestock","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1937","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","821.7","","","","1"
"1937","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1943.9","","","","1"
"1937","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","712.7","","","","1"
"1937","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1937","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1537.3","","","","1"
"1938","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","4858.3","","","","1"
"1938","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1521.7","","","","1"
"1938","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5.5","","","","1"
"1938","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.1","","","","1"
"1938","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","4852.8","","","","1"
"1938","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1518.6","","","","1"
"1938","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","3149.6","","","","1"
"1938","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","801.1","","","","1"
"1938","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1703.2","","","","1"
"1938","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","717.5","","","","1"
"1938","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1938","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1521.7","","","","1"
"1939","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","5128.0","","","","1"
"1939","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1480.1","","","","1"
"1939","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5.8","","","","1"
"1939","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.3","","","","1"
"1939","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","5122.2","","","","1"
"1939","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1476.8","","","","1"
"1939","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","3623.6","","","","1"
"1939","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","783.8","","","","1"
"1939","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1498.6","","","","1"
"1939","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","693.0","","","","1"
"1939","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1939","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1480.1","","","","1"
"1940","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7244.1","","","","1"
"1940","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1283.8","","","","1"
"1940","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","7.2","","","","1"
"1940","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","4.0","","","","1"
"1940","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","7236.9","","","","1"
"1940","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1279.8","","","","1"
"1940","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","5457.1","","","","1"
"1940","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","765.2","","","","1"
"1940","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1779.8","","","","1"
"1940","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","514.6","","","","1"
"1940","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1940","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1283.8","","","","1"
"1941","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","9153.4","","","","1"
"1941","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1174.0","","","","1"
"1941","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","37.2","","","","1"
"1941","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","4.2","","","","1"
"1941","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","9116.2","","","","1"
"1941","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1169.8","","","","1"
"1941","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","6280.3","","","","1"
"1941","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","828.6","","","","1"
"1941","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","2835.9","","","","1"
"1941","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","341.2","","","","1"
"1941","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","720.4","","","t","1"
"1941","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","49.7","","","t","1"
"1941","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","494.5","","","t","1"
"1941","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","75.0","","","t","1"
"1941","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","1621.0","","","t","1"
"1941","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","216.5","","","t","1"
"1941","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1941","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1174.0","","","","1"
"1942","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","9701.2","","","","1"
"1942","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1192.3","","","","1"
"1942","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","6.0","","","","1"
"1942","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","6.0","","","","1"
"1942","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","9695.2","","","","1"
"1942","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1186.3","","","","1"
"1942","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","6196.8","","","","1"
"1942","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","825.4","","","","1"
"1942","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","3498.4","","","","1"
"1942","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","360.9","","","","1"
"1942","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","743.1","","","t","1"
"1942","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","53.6","","","t","1"
"1942","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","581.6","","","t","1"
"1942","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","71.1","","","t","1"
"1942","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","2173.7","","","t","1"
"1942","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","236.2","","","t","1"
"1942","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1942","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1192.3","","","","1"
"1943","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","10435.7","","","","1"
"1943","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1229.1","","","","1"
"1943","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","9.3","","","","1"
"1943","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.4","","","","1"
"1943","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","10426.4","","","","1"
"1943","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","1225.7","","","","1"
"1943","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","7168.5","","","","1"
"1943","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","889.3","","","","1"
"1943","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","3257.9","","","","1"
"1943","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","336.4","","","","1"
"1943","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","753.6","","","t","1"
"1943","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","51.5","","","t","1"
"1943","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","551.9","","","t","1"
"1943","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","60.9","","","t","1"
"1943","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","1952.4","","","t","1"
"1943","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","224.0","","","t","1"
"1943","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.0","","","","1"
"1943","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","1229.1","","","","1"
"1944","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","11521.9","","","","1"
"1944","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","1404.3","","","","1"
"1944","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","9.7","","","","1"
"1944","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","137.8","","","","1"
"1944","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","11512.2","","","","1"
